ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
ALRM,"Alarm.com Holdings, Inc.",Technology,Software - Application,56,62.59,-0.003,0.011,0.47,0.007,0.05,366.05,30.68,0.71,0.71,0.48,AVOID - Poor risk-adjusted score
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,Packaged Foods,56,26.39,0.004,0.024,0.37,0.014,0.0,910.84,29.32,0.63,0.63,0.46,AVOID - Poor risk-adjusted score
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,56,32.97,0.006,0.022,0.65,0.02,0.02,848.02,29.05,0.73,0.74,0.45,AVOID - Poor risk-adjusted score
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,56,58.03,0.005,0.012,0.73,0.013,0.02,455.48,29.47,0.72,0.72,0.42,AVOID - Poor risk-adjusted score
HGV,Hilton Grand Vacations Inc.,Consumer Cyclical,Resorts & Casinos,56,43.49,0.009,0.019,1.01,0.023,0.11,718.91,30.43,0.84,0.85,0.42,AVOID - Poor risk-adjusted score
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,56,22.19,0.013,0.038,1.09,0.049,0.05,933.88,27.31,0.84,0.85,0.41,AVOID - Poor risk-adjusted score
DUOL,"Duolingo, Inc.",Technology,Software - Application,56,92.87,-0.005,0.008,0.85,0.009,0.4,13.27,37.32,0.72,0.71,0.39,AVOID - Poor risk-adjusted score
DAR,Darling Ingredients Inc.,Consumer Defensive,Packaged Foods,56,41.65,-0.056,0.048,4.14,0.099,0.13,740.84,24.07,2.02,1.88,0.37,AVOID - Poor risk-adjusted score
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,56,82.09,-0.002,0.006,0.42,0.005,0.25,96.09,34.78,0.53,0.53,0.37,AVOID - Poor risk-adjusted score
TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,56,41.36,-0.007,0.017,0.9,0.022,0.13,748.79,30.87,0.7,0.7,0.37,AVOID - Poor risk-adjusted score
FNV,Franco-Nevada Corporation,Basic Materials,Gold,56,40.07,0.006,0.015,0.76,0.019,0.09,768.09,30.39,0.61,0.62,0.35,AVOID - Poor risk-adjusted score
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,56,41.84,-0.009,0.018,1.09,0.026,0.02,742.27,28.29,0.74,0.73,0.35,AVOID - Poor risk-adjusted score
SBLK,Star Bulk Carriers Corp.,Industrials,Marine Shipping,56,48.7,0.007,0.012,0.97,0.02,0.02,618.0,28.74,0.6,0.61,0.31,AVOID - Poor risk-adjusted score
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,56,65.36,-0.004,0.007,0.77,0.012,0.11,317.77,31.22,0.49,0.49,0.27,AVOID - Poor risk-adjusted score
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,56,48.62,0.007,0.011,1.09,0.022,0.02,620.2,28.46,0.54,0.55,0.26,AVOID - Poor risk-adjusted score
BROS,Dutch Bros Inc.,Consumer Cyclical,Restaurants,56,67.84,-0.007,0.008,1.23,0.018,0.0,276.62,28.44,0.57,0.56,0.25,AVOID - Poor risk-adjusted score
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,56,77.86,0.01,0.009,1.72,0.022,0.13,143.7,30.6,0.66,0.67,0.25,AVOID - Poor risk-adjusted score
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,56,63.1,0.004,0.006,0.71,0.011,0.02,356.7,29.42,0.4,0.4,0.24,AVOID - Poor risk-adjusted score
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,56,45.08,-0.003,0.008,0.55,0.012,0.05,692.32,30.1,0.36,0.36,0.23,AVOID - Poor risk-adjusted score
ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,56,67.94,0.004,0.006,0.79,0.012,0.11,277.34,31.19,0.39,0.39,0.22,AVOID - Poor risk-adjusted score
WLK,Westlake Corporation,Basic Materials,Specialty Chemicals,56,41.73,-0.006,0.01,0.98,0.023,0.04,744.39,28.69,0.43,0.43,0.22,AVOID - Poor risk-adjusted score
CSX,CSX Corporation,Industrials,Railroads,56,57.72,-0.004,0.006,0.77,0.013,0.07,461.98,30.31,0.37,0.37,0.21,AVOID - Poor risk-adjusted score
FAST,Fastenal Company,Industrials,Industrial Distribution,56,81.99,0.003,0.004,0.7,0.009,0.09,97.86,31.1,0.36,0.36,0.21,AVOID - Poor risk-adjusted score
QRVO,"Qorvo, Inc.",Technology,Semiconductors,56,68.07,0.002,0.005,0.57,0.008,0.0,274.89,29.31,0.33,0.33,0.21,AVOID - Poor risk-adjusted score
AZO,"AutoZone, Inc.",Consumer Cyclical,Auto Parts,56,62.97,-0.004,0.006,0.89,0.014,0.05,358.52,29.86,0.39,0.39,0.21,AVOID - Poor risk-adjusted score
YUMC,"Yum China Holdings, Inc.",Consumer Cyclical,Restaurants,56,63.7,0.006,0.007,1.18,0.019,0.05,346.21,29.44,0.43,0.43,0.2,AVOID - Poor risk-adjusted score
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,56,39.22,-0.074,0.037,6.15,0.157,0.02,771.02,15.8,1.47,1.33,0.19,AVOID - Poor risk-adjusted score
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,56,64.05,0.008,0.007,1.47,0.023,0.09,340.52,29.74,0.46,0.47,0.19,AVOID - Poor risk-adjusted score
BABA,Alibaba Group Holding Limited,Consumer Cyclical,Internet Retail,56,60.51,0.009,0.008,1.56,0.026,0.05,406.91,28.75,0.49,0.49,0.19,AVOID - Poor risk-adjusted score
IPGP,IPG Photonics Corporation,Technology,Semiconductor Equipment & Materials,56,68.05,-0.272,0.07,16.69,0.245,0.29,284.46,13.38,4.73,3.33,0.19,AVOID - Too volatile
CMCSA,Comcast Corporation,Communication Services,Telecom Services,56,49.21,-0.003,0.006,0.67,0.014,0.0,607.48,28.81,0.3,0.3,0.18,AVOID - Poor risk-adjusted score
WM,"Waste Management, Inc.",Industrials,Waste Management,56,57.16,0.003,0.005,0.78,0.014,0.02,471.36,29.14,0.28,0.29,0.16,AVOID - Poor risk-adjusted score
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,56,84.51,-0.01,0.006,2.01,0.024,0.24,66.29,32.52,0.49,0.49,0.16,AVOID - Poor risk-adjusted score
HXL,Hexcel Corporation,Industrials,Aerospace & Defense,56,55.35,-0.004,0.005,0.91,0.016,0.07,499.73,29.97,0.29,0.29,0.15,AVOID - Poor risk-adjusted score
PKG,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,56,61.9,-0.011,0.007,2.05,0.033,0.04,380.32,27.63,0.44,0.44,0.14,AVOID - Poor risk-adjusted score
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Railroads,56,65.18,0.004,0.004,0.96,0.015,0.11,320.02,30.83,0.25,0.25,0.13,AVOID - Poor risk-adjusted score
NTRS,Northern Trust Corporation,Financial Services,Asset Management,56,28.57,0.03,0.02,3.48,0.122,0.04,883.88,19.15,0.57,0.59,0.13,AVOID - Poor risk-adjusted score
UPWK,Upwork Inc.,Communication Services,Internet Content & Information,56,77.93,-0.006,0.004,1.44,0.018,0.04,141.62,29.0,0.31,0.31,0.13,AVOID - Poor risk-adjusted score
NWSA,News Corporation,Communication Services,Entertainment,56,64.29,-0.004,0.004,0.91,0.014,0.0,335.14,28.7,0.26,0.25,0.13,AVOID - Poor risk-adjusted score
CMBT,Cmb.Tech NV,Energy,Oil & Gas Midstream,56,38.93,0.026,0.013,3.72,0.096,0.02,782.23,21.19,0.5,0.51,0.11,AVOID - Poor risk-adjusted score
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,56,60.05,-0.004,0.004,1.0,0.017,0.09,415.45,30.27,0.23,0.23,0.11,AVOID - Poor risk-adjusted score
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,56,16.36,0.012,0.017,1.49,0.091,0.16,949.14,24.69,0.28,0.28,0.11,AVOID - Poor risk-adjusted score
GNTX,Gentex Corporation,Consumer Cyclical,Auto Parts,56,71.78,-0.195,0.032,17.65,0.246,0.07,246.84,7.83,2.3,1.78,0.1,AVOID - Too volatile
SFIX,"Stitch Fix, Inc.",Consumer Cyclical,Apparel Retail,56,26.06,0.055,0.024,5.71,0.219,0.04,905.34,9.53,0.62,0.66,0.1,AVOID - Poor risk-adjusted score
CELH,"Celsius Holdings, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,56,86.76,-0.006,0.003,1.76,0.02,0.24,46.32,32.79,0.26,0.26,0.09,AVOID - Poor risk-adjusted score
MRVL,"Marvell Technology, Inc.",Technology,Semiconductors,56,70.82,0.002,0.002,0.75,0.011,0.02,231.55,29.37,0.16,0.16,0.09,AVOID - Poor risk-adjusted score
ATHM,Autohome Inc.,Communication Services,Internet Content & Information,56,73.8,0.036,0.008,6.56,0.089,0.02,196.27,21.71,0.58,0.6,0.08,AVOID - Poor risk-adjusted score
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,56,15.29,-0.006,0.011,0.98,0.064,0.2,952.09,27.91,0.16,0.16,0.08,AVOID - Poor risk-adjusted score
ABG,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,56,35.31,-0.023,0.011,3.56,0.101,0.02,828.07,20.61,0.39,0.38,0.08,AVOID - Poor risk-adjusted score
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,56,60.13,0.004,0.003,1.14,0.019,0.09,414.46,30.02,0.18,0.18,0.08,AVOID - Poor risk-adjusted score
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,56,48.25,0.031,0.01,5.03,0.104,0.38,620.12,27.52,0.48,0.5,0.08,AVOID - Poor risk-adjusted score
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,56,64.78,-0.028,0.008,5.05,0.078,0.04,326.8,23.16,0.51,0.49,0.08,AVOID - Poor risk-adjusted score
GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,56,81.22,0.001,0.001,0.56,0.007,0.02,105.98,29.72,0.11,0.11,0.07,AVOID - Poor risk-adjusted score
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,56,50.06,0.002,0.002,0.7,0.014,0.07,591.95,30.13,0.11,0.11,0.07,AVOID - Poor risk-adjusted score
LOGI,Logitech International S.A.,Technology,Computer Hardware,56,79.3,0.051,0.008,9.1,0.115,0.31,133.55,24.95,0.66,0.7,0.07,AVOID - Poor risk-adjusted score
SNAP,Snap Inc.,Communication Services,Internet Content & Information,56,25.33,0.004,0.005,0.85,0.034,0.07,917.25,28.25,0.12,0.12,0.07,AVOID - Poor risk-adjusted score
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,56,53.29,-0.001,0.002,0.47,0.009,0.09,534.23,30.99,0.09,0.09,0.06,AVOID - Poor risk-adjusted score
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,56,69.2,-0.004,0.002,1.41,0.02,0.15,256.91,30.93,0.14,0.14,0.06,AVOID - Poor risk-adjusted score
MAIN,Main Street Capital Corporation,Financial Services,Asset Management,56,28.54,-0.003,0.003,0.91,0.032,0.02,890.07,27.26,0.09,0.09,0.05,AVOID - Poor risk-adjusted score
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,56,29.12,-0.004,0.003,1.06,0.036,0.13,883.2,29.0,0.1,0.1,0.05,AVOID - Poor risk-adjusted score
IPG,"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,56,45.21,0.031,0.008,5.75,0.127,0.11,677.8,19.7,0.35,0.37,0.05,AVOID - Poor risk-adjusted score
VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,56,32.75,-0.002,0.002,0.75,0.023,0.05,849.09,28.89,0.08,0.08,0.05,AVOID - Poor risk-adjusted score
NXT,Nextracker Inc.,Technology,Solar,56,90.23,-0.058,0.006,11.65,0.129,0.13,51.93,19.83,0.58,0.54,0.04,AVOID - Too volatile
BBWI,"Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail,56,43.55,0.003,0.002,1.17,0.027,0.09,717.88,29.19,0.08,0.08,0.04,AVOID - Poor risk-adjusted score
NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,56,69.37,0.003,0.001,1.2,0.017,0.18,254.5,31.94,0.08,0.08,0.04,AVOID - Poor risk-adjusted score
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,56,52.27,-0.001,0.001,0.51,0.01,0.04,552.5,29.78,0.06,0.06,0.04,AVOID - Poor risk-adjusted score
HIMX,"Himax Technologies, Inc.",Technology,Semiconductors,56,51.61,0.002,0.001,0.85,0.016,0.09,564.43,30.21,0.07,0.07,0.04,AVOID - Poor risk-adjusted score
GOLD,Unknown,Unknown,Unknown,21,74.62,0.005,0.001,0.91,0.012,0.2,186.14,32.81,0.08,0.08,0.04,AVOID - Poor risk-adjusted score
IGT,Brightstar Lottery PLC,Consumer Cyclical,Gambling,56,42.37,-0.001,0.001,0.48,0.011,0.05,735.43,29.98,0.04,0.04,0.03,AVOID - Poor risk-adjusted score
JBL,Jabil Inc.,Technology,Electronic Components,56,61.67,-0.004,0.001,1.72,0.028,0.05,383.18,28.34,0.09,0.09,0.03,AVOID - Poor risk-adjusted score
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,56,85.92,0.017,0.002,5.68,0.066,0.02,57.68,23.83,0.21,0.22,0.03,AVOID - Poor risk-adjusted score
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,56,45.19,0.002,0.001,0.82,0.018,0.02,690.29,28.57,0.05,0.05,0.03,AVOID - Poor risk-adjusted score
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,56,43.91,0.001,0.001,0.6,0.014,0.0,711.84,28.65,0.03,0.03,0.02,AVOID - Poor risk-adjusted score
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,56,39.31,0.002,0.001,0.96,0.024,0.13,781.07,30.14,0.04,0.04,0.02,AVOID - Poor risk-adjusted score
PAAS,Pan American Silver Corp.,Basic Materials,Gold,56,80.68,-0.001,0.0,0.93,0.011,0.07,112.18,30.32,0.03,0.03,0.02,AVOID - Poor risk-adjusted score
AFG,"American Financial Group, Inc.",Financial Services,Insurance - Property & Casualty,56,62.77,0.001,0.0,0.95,0.015,0.02,363.02,28.87,0.03,0.03,0.02,AVOID - Poor risk-adjusted score
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas,56,40.72,0.002,0.001,1.09,0.027,0.04,758.29,28.08,0.03,0.03,0.01,AVOID - Poor risk-adjusted score
NU,Nu Holdings Ltd.,Financial Services,Banks - Regional,56,38.99,0.001,0.001,0.87,0.022,0.02,785.84,28.16,0.02,0.02,0.01,AVOID - Poor risk-adjusted score
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,56,46.53,-0.001,0.0,0.61,0.013,0.05,663.02,29.8,0.01,0.01,0.01,AVOID - Poor risk-adjusted score
BEPC,Brookfield Renewable Corporation,Utilities,Utilities - Renewable,56,46.94,-0.001,0.001,0.94,0.02,0.09,654.88,29.83,0.02,0.02,0.01,AVOID - Poor risk-adjusted score
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,56,93.23,-0.017,0.001,8.71,0.093,0.15,29.71,23.59,0.09,0.09,0.01,AVOID - Poor risk-adjusted score
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,56,76.87,-0.0,0.0,0.64,0.008,0.04,156.16,29.89,0.01,0.01,0.01,AVOID - Poor risk-adjusted score
XEL,Xcel Energy Inc.,Utilities,Utilities - Regulated Electric,56,44.65,0.003,0.0,4.62,0.104,0.05,692.59,20.74,0.01,0.01,0.0,AVOID - Poor risk-adjusted score
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,56,89.21,0.008,0.0,6.44,0.072,0.07,38.04,24.25,0.03,0.03,0.0,AVOID - Poor risk-adjusted score
HTHT,H World Group Limited,Consumer Cyclical,Lodging,56,48.39,-0.0,0.0,0.76,0.016,0.0,623.95,28.43,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
GIL,Gildan Activewear Inc.,Consumer Cyclical,Apparel Manufacturing,56,57.0,-0.004,0.0,7.45,0.131,0.04,465.5,17.66,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,56,57.72,-0.005,0.0,4.51,0.078,0.02,458.04,22.56,0.02,0.02,0.0,AVOID - Poor risk-adjusted score
EXPI,"eXp World Holdings, Inc.",Real Estate,Real Estate Services,56,7.77,-0.001,0.0,0.64,0.082,0.0,956.86,21.81,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
