ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,58,92.2,-0.003,0.006,0.53,0.006,0.3,16.19,35.59,0.59,0.59,0.39,AVOID - Poor risk-adjusted score
TGT,Target Corporation,Consumer Defensive,Discount Stores,58,40.34,0.005,0.016,0.69,0.017,0.05,764.41,29.83,0.66,0.66,0.39,AVOID - Poor risk-adjusted score
HIMX,"Himax Technologies, Inc.",Technology,Semiconductors,58,51.65,0.006,0.013,0.86,0.017,0.12,563.74,31.17,0.67,0.67,0.36,AVOID - Poor risk-adjusted score
MRCY,"Mercury Systems, Inc.",Industrials,Aerospace & Defense,58,72.38,-0.007,0.01,1.08,0.015,0.11,211.0,30.93,0.74,0.74,0.36,AVOID - Poor risk-adjusted score
DAR,Darling Ingredients Inc.,Consumer Defensive,Packaged Foods,58,41.63,-0.052,0.046,4.07,0.098,0.16,740.91,24.78,1.92,1.79,0.35,AVOID - Poor risk-adjusted score
BBWI,"Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail,58,43.41,-0.012,0.019,1.38,0.032,0.09,719.95,29.15,0.84,0.83,0.35,AVOID - Poor risk-adjusted score
ALRM,"Alarm.com Holdings, Inc.",Technology,Software - Application,58,62.6,-0.002,0.008,0.46,0.007,0.09,365.84,31.25,0.5,0.5,0.34,AVOID - Poor risk-adjusted score
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,58,86.09,0.004,0.007,0.76,0.009,0.12,50.53,31.77,0.58,0.59,0.33,AVOID - Poor risk-adjusted score
AFG,"American Financial Group, Inc.",Financial Services,Insurance - Property & Casualty,58,62.81,0.005,0.009,0.96,0.015,0.05,361.93,29.79,0.55,0.56,0.28,AVOID - Poor risk-adjusted score
JBL,Jabil Inc.,Technology,Electronic Components,58,61.59,-0.012,0.013,1.74,0.028,0.09,384.67,29.3,0.77,0.76,0.28,AVOID - Poor risk-adjusted score
SYK,Stryker Corporation,Healthcare,Medical Devices,58,72.02,0.003,0.006,0.7,0.01,0.02,214.53,29.56,0.43,0.43,0.25,AVOID - Poor risk-adjusted score
NBIS,Nebius Group N.V.,Communication Services,Internet Content & Information,58,44.2,0.016,0.017,2.04,0.046,0.09,704.1,27.65,0.75,0.77,0.25,AVOID - Poor risk-adjusted score
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,58,16.43,0.017,0.038,1.5,0.092,0.16,948.88,25.13,0.62,0.63,0.25,AVOID - Poor risk-adjusted score
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,58,43.94,0.003,0.009,0.61,0.014,0.0,711.1,28.89,0.39,0.4,0.25,AVOID - Poor risk-adjusted score
PPBI,"Pacific Premier Bancorp, Inc.",Financial Services,Banks - Regional,58,23.45,-0.008,0.02,0.94,0.04,0.0,928.26,26.59,0.47,0.46,0.24,AVOID - Poor risk-adjusted score
HTHT,H World Group Limited,Consumer Cyclical,Lodging,58,48.43,0.004,0.009,0.78,0.016,0.04,623.09,29.35,0.43,0.43,0.24,AVOID - Poor risk-adjusted score
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,58,32.95,0.004,0.012,0.65,0.02,0.02,848.17,28.74,0.39,0.39,0.24,AVOID - Poor risk-adjusted score
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,58,64.06,0.008,0.009,1.44,0.023,0.12,339.91,30.47,0.58,0.58,0.24,AVOID - Poor risk-adjusted score
NU,Nu Holdings Ltd.,Financial Services,Banks - Regional,58,39.04,0.005,0.011,0.88,0.023,0.02,785.05,28.42,0.42,0.43,0.23,AVOID - Poor risk-adjusted score
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,58,52.25,-0.002,0.007,0.51,0.01,0.04,552.81,29.92,0.35,0.35,0.23,AVOID - Poor risk-adjusted score
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,58,39.35,0.006,0.011,0.97,0.025,0.12,780.29,30.32,0.43,0.44,0.22,AVOID - Poor risk-adjusted score
CELH,"Celsius Holdings, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,58,86.72,-0.009,0.007,1.74,0.02,0.23,46.72,32.77,0.61,0.61,0.22,AVOID - Poor risk-adjusted score
UPWK,Upwork Inc.,Communication Services,Internet Content & Information,58,78.06,0.008,0.007,1.57,0.02,0.0,140.24,28.2,0.56,0.56,0.22,AVOID - Poor risk-adjusted score
OLED,Universal Display Corporation,Technology,Electronic Components,58,83.55,-0.002,0.004,0.59,0.007,0.19,78.41,33.28,0.35,0.35,0.22,AVOID - Poor risk-adjusted score
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,58,58.02,0.003,0.007,0.72,0.012,0.02,455.64,29.31,0.38,0.38,0.22,AVOID - Poor risk-adjusted score
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,58,62.84,0.004,0.006,0.81,0.013,0.04,361.48,29.59,0.38,0.38,0.21,AVOID - Poor risk-adjusted score
BEPC,Brookfield Renewable Corporation,Utilities,Utilities - Renewable,58,46.9,-0.005,0.008,0.95,0.02,0.05,655.52,29.28,0.38,0.37,0.19,AVOID - Poor risk-adjusted score
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,58,45.21,0.004,0.007,0.82,0.018,0.05,689.6,29.45,0.32,0.32,0.18,AVOID - Poor risk-adjusted score
BABA,Alibaba Group Holding Limited,Consumer Cyclical,Internet Retail,58,60.51,0.008,0.007,1.53,0.025,0.05,406.62,28.74,0.45,0.45,0.18,AVOID - Poor risk-adjusted score
SBLK,Star Bulk Carriers Corp.,Industrials,Marine Shipping,58,48.69,0.005,0.007,0.96,0.02,0.05,618.14,29.31,0.36,0.36,0.18,AVOID - Poor risk-adjusted score
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,58,39.24,-0.065,0.032,6.04,0.154,0.05,771.17,16.62,1.27,1.17,0.17,AVOID - Poor risk-adjusted score
GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,58,81.23,0.002,0.003,0.55,0.007,0.04,105.93,30.12,0.27,0.27,0.17,AVOID - Poor risk-adjusted score
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,58,22.16,0.008,0.016,1.09,0.049,0.05,933.88,26.63,0.36,0.36,0.17,AVOID - Poor risk-adjusted score
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,58,84.51,-0.009,0.006,1.98,0.023,0.26,66.36,33.09,0.48,0.47,0.16,AVOID - Poor risk-adjusted score
NTRS,Northern Trust Corporation,Financial Services,Asset Management,58,28.61,0.032,0.024,3.42,0.12,0.07,883.43,20.14,0.68,0.71,0.16,AVOID - Poor risk-adjusted score
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,58,45.09,-0.002,0.006,0.55,0.012,0.09,691.98,30.7,0.25,0.25,0.16,AVOID - Poor risk-adjusted score
CMBT,Cmb.Tech NV,Energy,Oil & Gas Midstream,58,38.99,0.03,0.018,3.67,0.094,0.02,781.28,21.49,0.72,0.74,0.16,AVOID - Poor risk-adjusted score
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,58,48.35,0.038,0.016,4.97,0.103,0.4,618.48,28.29,0.8,0.83,0.14,AVOID - Poor risk-adjusted score
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,58,46.51,-0.003,0.005,0.61,0.013,0.02,663.29,29.19,0.22,0.22,0.14,AVOID - Poor risk-adjusted score
IPGP,IPG Photonics Corporation,Technology,Semiconductor Equipment & Materials,58,68.37,-0.212,0.047,16.49,0.241,0.28,279.71,12.9,3.18,2.41,0.14,AVOID - Too volatile
SFIX,"Stitch Fix, Inc.",Consumer Cyclical,Apparel Retail,58,26.16,0.059,0.031,5.64,0.215,0.04,904.5,10.09,0.81,0.87,0.13,AVOID - Poor risk-adjusted score
BMO,Bank of Montreal,Financial Services,Banks - Diversified,58,27.09,-0.006,0.01,1.02,0.038,0.02,904.47,26.88,0.27,0.27,0.13,AVOID - Poor risk-adjusted score
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,58,60.05,-0.004,0.004,0.98,0.016,0.09,415.26,30.23,0.23,0.23,0.12,AVOID - Poor risk-adjusted score
MAIN,Main Street Capital Corporation,Financial Services,Asset Management,58,28.52,-0.005,0.008,0.9,0.032,0.0,890.28,27.08,0.23,0.23,0.12,AVOID - Poor risk-adjusted score
LOGI,Logitech International S.A.,Technology,Computer Hardware,58,79.45,0.061,0.013,8.98,0.113,0.33,131.71,25.75,1.02,1.1,0.11,AVOID - Poor risk-adjusted score
CMCSA,Comcast Corporation,Communication Services,Telecom Services,58,49.21,-0.002,0.003,0.66,0.013,0.0,607.47,28.75,0.17,0.17,0.1,AVOID - Poor risk-adjusted score
ATHM,Autohome Inc.,Communication Services,Internet Content & Information,58,73.85,0.038,0.01,6.45,0.087,0.05,195.43,22.61,0.72,0.75,0.1,AVOID - Poor risk-adjusted score
ACLS,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,58,76.51,0.001,0.002,0.48,0.006,0.02,160.36,29.79,0.15,0.15,0.1,AVOID - Poor risk-adjusted score
AZO,"AutoZone, Inc.",Consumer Cyclical,Auto Parts,58,62.99,-0.003,0.003,0.88,0.014,0.05,358.16,29.74,0.17,0.17,0.09,AVOID - Poor risk-adjusted score
FAST,Fastenal Company,Industrials,Industrial Distribution,58,81.98,0.002,0.002,0.69,0.008,0.09,97.91,30.97,0.15,0.15,0.09,AVOID - Poor risk-adjusted score
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,58,77.83,0.006,0.003,1.7,0.022,0.11,144.02,30.02,0.25,0.25,0.09,AVOID - Poor risk-adjusted score
NWSA,News Corporation,Communication Services,Entertainment,58,64.3,-0.003,0.002,0.9,0.014,0.04,334.64,29.38,0.16,0.15,0.08,AVOID - Poor risk-adjusted score
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,58,69.19,-0.004,0.002,1.39,0.02,0.18,256.81,31.57,0.16,0.16,0.07,AVOID - Poor risk-adjusted score
WM,"Waste Management, Inc.",Industrials,Waste Management,58,57.11,-0.002,0.002,0.82,0.014,0.02,472.16,28.98,0.13,0.13,0.07,AVOID - Poor risk-adjusted score
IPG,"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,58,45.26,0.033,0.01,5.66,0.125,0.11,677.07,19.9,0.44,0.46,0.07,AVOID - Poor risk-adjusted score
VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,58,32.79,0.003,0.003,0.77,0.024,0.05,848.79,28.79,0.11,0.11,0.06,AVOID - Poor risk-adjusted score
GNTX,Gentex Corporation,Consumer Cyclical,Auto Parts,58,72.11,-0.144,0.019,17.42,0.242,0.04,242.09,7.11,1.37,1.14,0.06,AVOID - Too volatile
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,58,64.81,-0.022,0.005,4.97,0.077,0.04,326.09,23.2,0.35,0.34,0.06,AVOID - Poor risk-adjusted score
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,58,85.97,0.021,0.004,5.59,0.065,0.02,57.1,23.97,0.34,0.35,0.05,AVOID - Poor risk-adjusted score
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,58,15.29,-0.005,0.007,0.96,0.063,0.19,952.0,27.77,0.11,0.11,0.05,AVOID - Poor risk-adjusted score
ABG,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,58,35.35,-0.017,0.007,3.5,0.099,0.05,827.84,21.35,0.25,0.24,0.05,AVOID - Poor risk-adjusted score
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,58,63.08,0.002,0.001,0.71,0.011,0.05,356.84,29.97,0.08,0.08,0.05,AVOID - Poor risk-adjusted score
ESTC,Elastic N.V.,Technology,Software - Application,58,38.31,-0.002,0.002,0.87,0.023,0.12,795.86,30.27,0.09,0.09,0.05,AVOID - Poor risk-adjusted score
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,58,76.86,-0.001,0.001,0.63,0.008,0.07,156.19,30.6,0.07,0.07,0.04,AVOID - Poor risk-adjusted score
IGT,Unknown,Unknown,Unknown,57,42.39,0.001,0.001,0.5,0.012,0.07,735.05,30.29,0.06,0.06,0.04,AVOID - Poor risk-adjusted score
GOLD,Unknown,Unknown,Unknown,21,74.62,0.005,0.001,0.91,0.012,0.2,186.14,32.81,0.08,0.08,0.04,AVOID - Poor risk-adjusted score
WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,58,23.91,-0.012,0.003,3.65,0.153,0.04,924.5,15.53,0.08,0.08,0.02,AVOID - Poor risk-adjusted score
NXT,Nextracker Inc.,Technology,Solar,58,90.36,-0.038,0.003,11.47,0.127,0.12,50.41,19.86,0.28,0.27,0.02,AVOID - Too volatile
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,58,60.08,-0.002,0.001,1.15,0.019,0.12,415.34,30.56,0.03,0.03,0.02,AVOID - Poor risk-adjusted score
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,58,29.13,-0.003,0.002,1.04,0.036,0.12,882.97,28.93,0.05,0.05,0.02,AVOID - Poor risk-adjusted score
PKG,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,58,61.96,-0.003,0.001,2.04,0.033,0.07,378.76,28.12,0.03,0.03,0.01,AVOID - Poor risk-adjusted score
HXL,Hexcel Corporation,Industrials,Aerospace & Defense,58,55.38,-0.001,0.0,0.9,0.016,0.04,499.21,29.08,0.02,0.02,0.01,AVOID - Poor risk-adjusted score
LU,Lufax Holding Ltd,Financial Services,Credit Services,58,57.36,-0.001,0.0,0.94,0.016,0.02,467.1,28.72,0.01,0.01,0.01,AVOID - Poor risk-adjusted score
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,58,89.26,0.012,0.001,6.33,0.071,0.07,37.6,24.34,0.09,0.09,0.01,AVOID - Poor risk-adjusted score
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,58,50.04,0.001,0.0,0.69,0.014,0.07,592.24,30.03,0.01,0.01,0.01,AVOID - Poor risk-adjusted score
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,58,53.3,-0.0,0.0,0.46,0.009,0.09,534.02,30.89,0.01,0.01,0.01,AVOID - Poor risk-adjusted score
SNAP,Snap Inc.,Communication Services,Internet Content & Information,58,25.31,0.001,0.001,0.84,0.033,0.11,917.43,28.8,0.02,0.02,0.01,AVOID - Poor risk-adjusted score
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Railroads,58,65.15,0.0,0.0,0.96,0.015,0.14,320.24,31.34,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
YUMC,"Yum China Holdings, Inc.",Consumer Cyclical,Restaurants,58,63.64,-0.0,0.0,1.2,0.019,0.05,347.1,29.17,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
BROS,Dutch Bros Inc.,Consumer Cyclical,Restaurants,58,67.91,0.0,0.0,1.26,0.019,0.0,275.36,28.15,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,58,69.34,-0.001,0.0,1.19,0.017,0.18,254.93,31.8,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,58,67.91,0.0,0.0,0.79,0.012,0.07,277.57,30.24,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas,58,40.7,-0.0,0.0,1.07,0.026,0.07,758.47,28.77,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
GIL,Gildan Activewear Inc.,Consumer Cyclical,Apparel Manufacturing,58,57.03,-0.001,0.0,7.32,0.128,0.04,465.22,17.86,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,58,57.74,-0.002,0.0,4.43,0.077,0.02,457.62,22.68,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
XEL,Xcel Energy Inc.,Utilities,Utilities - Regulated Electric,58,44.68,0.005,0.0,4.54,0.102,0.07,692.1,21.24,0.02,0.02,0.0,AVOID - Poor risk-adjusted score
EXPI,"eXp World Holdings, Inc.",Real Estate,Real Estate Services,58,7.77,-0.0,0.0,0.63,0.081,0.0,956.72,21.94,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,58,93.36,-0.003,0.0,8.59,0.092,0.14,28.9,23.61,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
