ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
JEF,Jefferies Financial Group Inc.,Financial Services,Capital Markets,57,18.71,-0.039,0.087,2.19,0.117,0.18,943.84,24.44,1.62,1.54,0.48,AVOID - Poor risk-adjusted score
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,57,62.86,0.006,0.013,0.81,0.013,0.05,361.23,30.19,0.84,0.85,0.47,AVOID - Poor risk-adjusted score
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,57,48.64,0.009,0.019,1.1,0.023,0.0,619.74,28.32,0.93,0.94,0.45,AVOID - Poor risk-adjusted score
PCG,PG&E Corporation,Utilities,Utilities - Regulated Electric,57,37.88,-0.005,0.019,0.66,0.017,0.02,801.89,29.19,0.72,0.71,0.43,AVOID - Poor risk-adjusted score
QRVO,"Qorvo, Inc.",Technology,Semiconductors,57,68.08,0.003,0.009,0.57,0.008,0.02,274.68,29.8,0.64,0.65,0.41,AVOID - Poor risk-adjusted score
ACLS,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,57,76.52,0.003,0.008,0.47,0.006,0.04,160.23,30.33,0.61,0.61,0.41,AVOID - Poor risk-adjusted score
SYK,Stryker Corporation,Healthcare,Medical Devices,57,72.03,0.004,0.009,0.7,0.01,0.0,214.47,29.31,0.67,0.67,0.4,AVOID - Poor risk-adjusted score
TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,57,41.35,-0.007,0.018,0.9,0.022,0.14,748.74,31.24,0.75,0.75,0.39,AVOID - Poor risk-adjusted score
NBIS,Nebius Group N.V.,Communication Services,Internet Content & Information,57,44.23,0.02,0.026,2.04,0.046,0.07,703.7,27.6,1.17,1.2,0.39,AVOID - Poor risk-adjusted score
DAR,Darling Ingredients Inc.,Consumer Defensive,Packaged Foods,57,41.64,-0.054,0.046,4.1,0.098,0.14,740.82,24.41,1.94,1.81,0.35,AVOID - Poor risk-adjusted score
BMO,Bank of Montreal,Financial Services,Banks - Diversified,57,27.06,-0.01,0.026,1.0,0.037,0.0,904.86,27.05,0.69,0.68,0.34,AVOID - Poor risk-adjusted score
WLK,Westlake Corporation,Basic Materials,Specialty Chemicals,57,41.71,-0.007,0.016,0.98,0.023,0.05,744.54,29.2,0.65,0.65,0.33,AVOID - Poor risk-adjusted score
ALRM,"Alarm.com Holdings, Inc.",Technology,Software - Application,57,62.6,-0.003,0.008,0.47,0.007,0.07,365.93,30.92,0.49,0.49,0.33,AVOID - Poor risk-adjusted score
OLED,Universal Display Corporation,Technology,Electronic Components,57,83.55,-0.003,0.006,0.59,0.007,0.18,78.46,33.05,0.52,0.52,0.33,AVOID - Poor risk-adjusted score
BK,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,57,32.96,0.005,0.016,0.65,0.02,0.0,848.11,28.51,0.53,0.53,0.32,AVOID - Poor risk-adjusted score
MRVL,"Marvell Technology, Inc.",Technology,Semiconductors,57,70.84,0.004,0.008,0.76,0.011,0.04,231.23,29.88,0.56,0.56,0.32,AVOID - Poor risk-adjusted score
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,57,58.03,0.004,0.009,0.73,0.013,0.0,455.58,29.03,0.54,0.55,0.32,AVOID - Poor risk-adjusted score
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,57,22.17,0.011,0.026,1.09,0.049,0.04,933.89,26.57,0.57,0.58,0.28,AVOID - Poor risk-adjusted score
SBLK,Star Bulk Carriers Corp.,Industrials,Marine Shipping,57,48.69,0.006,0.009,0.97,0.02,0.04,618.09,29.0,0.43,0.43,0.22,AVOID - Poor risk-adjusted score
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,57,64.06,0.008,0.008,1.46,0.023,0.11,340.21,30.12,0.52,0.53,0.21,AVOID - Poor risk-adjusted score
BABA,Alibaba Group Holding Limited,Consumer Cyclical,Internet Retail,57,60.51,0.008,0.008,1.55,0.026,0.04,406.75,28.39,0.48,0.48,0.19,AVOID - Poor risk-adjusted score
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,57,16.4,0.015,0.027,1.5,0.091,0.14,949.04,24.53,0.44,0.44,0.18,AVOID - Poor risk-adjusted score
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,57,39.23,-0.069,0.034,6.1,0.155,0.04,771.07,16.21,1.35,1.24,0.17,AVOID - Poor risk-adjusted score
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,57,84.51,-0.009,0.006,1.99,0.024,0.25,66.33,32.82,0.51,0.5,0.17,AVOID - Poor risk-adjusted score
CELH,"Celsius Holdings, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,57,86.73,-0.008,0.006,1.75,0.02,0.21,46.56,32.43,0.48,0.48,0.17,AVOID - Poor risk-adjusted score
IPGP,IPG Photonics Corporation,Technology,Semiconductor Equipment & Materials,57,68.21,-0.241,0.057,16.59,0.243,0.27,282.07,12.76,3.9,2.85,0.16,AVOID - Too volatile
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,57,77.85,0.008,0.005,1.71,0.022,0.12,143.86,30.47,0.42,0.43,0.16,AVOID - Poor risk-adjusted score
NTRS,Northern Trust Corporation,Financial Services,Asset Management,57,28.59,0.031,0.022,3.45,0.121,0.05,883.67,19.66,0.63,0.66,0.15,AVOID - Poor risk-adjusted score
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,57,63.09,0.003,0.004,0.71,0.011,0.04,356.75,29.7,0.24,0.24,0.14,AVOID - Poor risk-adjusted score
AZO,"AutoZone, Inc.",Consumer Cyclical,Auto Parts,57,62.98,-0.004,0.004,0.89,0.014,0.07,358.32,30.15,0.27,0.27,0.14,AVOID - Poor risk-adjusted score
LU,Lufax Holding Ltd,Financial Services,Credit Services,57,57.33,-0.004,0.005,0.93,0.016,0.04,467.65,29.24,0.28,0.28,0.14,AVOID - Poor risk-adjusted score
HIMX,"Himax Technologies, Inc.",Technology,Semiconductors,57,51.63,0.004,0.005,0.85,0.017,0.11,564.16,30.64,0.26,0.27,0.14,AVOID - Poor risk-adjusted score
PAAS,Pan American Silver Corp.,Basic Materials,Gold,57,80.72,0.003,0.003,0.97,0.012,0.09,111.7,30.68,0.28,0.28,0.14,AVOID - Poor risk-adjusted score
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,57,43.93,0.003,0.005,0.61,0.014,0.02,711.42,29.12,0.21,0.21,0.13,AVOID - Poor risk-adjusted score
CMBT,Cmb.Tech NV,Energy,Oil & Gas Midstream,57,38.96,0.028,0.015,3.7,0.095,0.0,781.79,20.98,0.6,0.62,0.13,AVOID - Poor risk-adjusted score
JBL,Jabil Inc.,Technology,Electronic Components,57,61.63,-0.008,0.006,1.73,0.028,0.07,383.98,28.8,0.37,0.36,0.13,AVOID - Poor risk-adjusted score
FAST,Fastenal Company,Industrials,Industrial Distribution,57,81.98,0.002,0.002,0.7,0.008,0.07,97.89,30.65,0.2,0.2,0.12,AVOID - Poor risk-adjusted score
GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,57,81.23,0.002,0.002,0.55,0.007,0.04,105.91,30.1,0.18,0.18,0.12,AVOID - Poor risk-adjusted score
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,57,52.26,-0.002,0.004,0.51,0.01,0.05,552.67,30.2,0.18,0.18,0.12,AVOID - Poor risk-adjusted score
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,57,60.05,-0.004,0.004,0.99,0.017,0.07,415.37,29.89,0.23,0.23,0.12,AVOID - Poor risk-adjusted score
AFG,"American Financial Group, Inc.",Financial Services,Insurance - Property & Casualty,57,62.79,0.003,0.003,0.95,0.015,0.04,362.54,29.3,0.21,0.21,0.11,AVOID - Poor risk-adjusted score
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,57,48.3,0.035,0.013,5.0,0.103,0.39,619.33,27.9,0.63,0.65,0.11,AVOID - Poor risk-adjusted score
SFIX,"Stitch Fix, Inc.",Consumer Cyclical,Apparel Retail,57,26.1,0.056,0.027,5.67,0.217,0.02,905.04,9.44,0.7,0.75,0.11,AVOID - Poor risk-adjusted score
NWSA,News Corporation,Communication Services,Entertainment,57,64.3,-0.003,0.003,0.9,0.014,0.02,334.86,29.04,0.2,0.2,0.1,AVOID - Poor risk-adjusted score
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,57,45.09,-0.002,0.003,0.55,0.012,0.07,692.04,30.3,0.16,0.16,0.1,AVOID - Poor risk-adjusted score
CMCSA,Comcast Corporation,Communication Services,Telecom Services,57,49.22,-0.002,0.003,0.67,0.014,0.02,607.4,29.09,0.16,0.16,0.1,AVOID - Poor risk-adjusted score
WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,57,24.23,0.021,0.015,2.79,0.115,0.02,924.0,19.28,0.36,0.37,0.1,AVOID - Poor risk-adjusted score
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,57,39.33,0.004,0.005,0.96,0.024,0.11,780.7,29.83,0.18,0.18,0.09,AVOID - Poor risk-adjusted score
BBWI,"Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail,57,43.47,-0.006,0.005,1.31,0.03,0.07,719.12,28.55,0.21,0.21,0.09,AVOID - Poor risk-adjusted score
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,57,69.18,-0.005,0.003,1.4,0.02,0.16,257.05,31.28,0.22,0.22,0.09,AVOID - Poor risk-adjusted score
ATHM,Autohome Inc.,Communication Services,Internet Content & Information,57,73.83,0.037,0.009,6.51,0.088,0.04,195.82,22.17,0.66,0.69,0.09,AVOID - Poor risk-adjusted score
LOGI,Logitech International S.A.,Technology,Computer Hardware,57,79.37,0.056,0.01,9.04,0.114,0.32,132.67,25.35,0.82,0.88,0.09,AVOID - Poor risk-adjusted score
HXL,Hexcel Corporation,Industrials,Aerospace & Defense,57,55.36,-0.003,0.003,0.9,0.016,0.05,499.53,29.52,0.15,0.15,0.08,AVOID - Poor risk-adjusted score
NU,Nu Holdings Ltd.,Financial Services,Banks - Regional,57,39.01,0.003,0.004,0.87,0.022,0.04,785.47,28.6,0.15,0.15,0.08,AVOID - Poor risk-adjusted score
GNTX,Gentex Corporation,Consumer Cyclical,Auto Parts,57,71.95,-0.168,0.025,17.54,0.244,0.05,244.42,7.45,1.79,1.44,0.08,AVOID - Too volatile
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,57,45.2,0.003,0.003,0.82,0.018,0.04,689.98,29.0,0.15,0.15,0.08,AVOID - Poor risk-adjusted score
MAIN,Main Street Capital Corporation,Financial Services,Asset Management,57,28.53,-0.004,0.005,0.91,0.032,0.0,890.21,26.98,0.15,0.15,0.08,AVOID - Poor risk-adjusted score
ABG,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,57,35.33,-0.02,0.009,3.53,0.1,0.04,827.98,20.99,0.32,0.31,0.07,AVOID - Poor risk-adjusted score
BEPC,Brookfield Renewable Corporation,Utilities,Utilities - Renewable,57,46.92,-0.003,0.003,0.94,0.02,0.07,655.18,29.51,0.13,0.13,0.07,AVOID - Poor risk-adjusted score
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,57,64.8,-0.025,0.007,5.01,0.077,0.05,326.44,23.53,0.42,0.41,0.07,AVOID - Poor risk-adjusted score
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,57,15.29,-0.006,0.009,0.97,0.064,0.18,952.05,27.48,0.14,0.13,0.07,AVOID - Poor risk-adjusted score
IPG,"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,57,45.24,0.032,0.009,5.7,0.126,0.09,677.49,19.44,0.39,0.41,0.06,AVOID - Poor risk-adjusted score
HTHT,H World Group Limited,Consumer Cyclical,Lodging,57,48.41,0.002,0.002,0.77,0.016,0.02,623.54,28.84,0.11,0.11,0.06,AVOID - Poor risk-adjusted score
ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,57,67.93,0.002,0.002,0.79,0.012,0.09,277.46,30.67,0.11,0.11,0.06,AVOID - Poor risk-adjusted score
BROS,Dutch Bros Inc.,Consumer Cyclical,Restaurants,57,67.87,-0.003,0.002,1.25,0.018,0.02,275.96,28.57,0.12,0.11,0.05,AVOID - Poor risk-adjusted score
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,57,46.52,-0.002,0.002,0.61,0.013,0.04,663.16,29.46,0.08,0.08,0.05,AVOID - Poor risk-adjusted score
PKG,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,57,61.94,-0.006,0.002,2.05,0.033,0.05,379.42,27.83,0.14,0.14,0.05,AVOID - Poor risk-adjusted score
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,57,85.95,0.019,0.003,5.63,0.066,0.04,57.39,24.26,0.28,0.28,0.04,AVOID - Poor risk-adjusted score
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,57,53.29,-0.001,0.001,0.47,0.009,0.07,534.18,30.58,0.06,0.06,0.04,AVOID - Poor risk-adjusted score
IGT,Brightstar Lottery PLC,Consumer Cyclical,Gambling,57,42.39,0.001,0.001,0.5,0.012,0.07,735.05,30.29,0.06,0.06,0.04,AVOID - Poor risk-adjusted score
GOLD,Unknown,Unknown,Unknown,21,74.62,0.005,0.001,0.91,0.012,0.2,186.14,32.81,0.08,0.08,0.04,AVOID - Poor risk-adjusted score
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Railroads,57,65.16,0.002,0.001,0.96,0.015,0.12,320.16,31.06,0.07,0.07,0.03,AVOID - Poor risk-adjusted score
NXT,Nextracker Inc.,Technology,Solar,57,90.3,-0.048,0.005,11.56,0.128,0.14,51.16,20.19,0.41,0.39,0.03,AVOID - Too volatile
SNAP,Snap Inc.,Communication Services,Internet Content & Information,57,25.32,0.002,0.002,0.85,0.033,0.09,917.37,28.51,0.05,0.05,0.03,AVOID - Poor risk-adjusted score
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,57,76.86,-0.001,0.001,0.64,0.008,0.05,156.19,30.26,0.05,0.05,0.03,AVOID - Poor risk-adjusted score
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,57,29.13,-0.003,0.002,1.05,0.036,0.11,883.07,28.61,0.07,0.07,0.03,AVOID - Poor risk-adjusted score
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,57,50.05,0.001,0.001,0.69,0.014,0.09,592.18,30.42,0.03,0.03,0.02,AVOID - Poor risk-adjusted score
YUMC,"Yum China Holdings, Inc.",Consumer Cyclical,Restaurants,57,63.66,0.002,0.001,1.2,0.019,0.07,346.77,29.57,0.05,0.05,0.02,AVOID - Poor risk-adjusted score
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,57,60.1,0.001,0.0,1.14,0.019,0.11,414.89,30.26,0.02,0.02,0.01,AVOID - Poor risk-adjusted score
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,57,89.24,0.01,0.001,6.38,0.072,0.09,37.82,24.65,0.06,0.06,0.01,AVOID - Poor risk-adjusted score
GIL,Gildan Activewear Inc.,Consumer Cyclical,Apparel Manufacturing,57,57.01,-0.003,0.0,7.39,0.13,0.05,465.51,18.12,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,57,57.73,-0.004,0.0,4.47,0.077,0.04,457.84,22.98,0.01,0.01,0.0,AVOID - Poor risk-adjusted score
VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,57,32.77,0.0,0.0,0.76,0.023,0.04,848.96,28.4,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,57,69.35,0.001,0.0,1.19,0.017,0.16,254.74,31.5,0.01,0.01,0.0,AVOID - Poor risk-adjusted score
WM,"Waste Management, Inc.",Industrials,Waste Management,57,57.13,0.0,0.0,0.8,0.014,0.0,471.77,28.6,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas,57,40.71,0.001,0.0,1.08,0.027,0.05,758.39,28.42,0.01,0.01,0.0,AVOID - Poor risk-adjusted score
XEL,Xcel Energy Inc.,Utilities,Utilities - Regulated Electric,57,44.66,0.004,0.0,4.58,0.103,0.07,692.35,21.17,0.01,0.01,0.0,AVOID - Poor risk-adjusted score
UPWK,Upwork Inc.,Communication Services,Internet Content & Information,57,77.99,0.001,0.0,1.49,0.019,0.02,141.02,28.45,0.01,0.01,0.0,AVOID - Poor risk-adjusted score
EXPI,"eXp World Holdings, Inc.",Real Estate,Real Estate Services,57,7.77,-0.001,0.0,0.63,0.081,0.02,956.81,22.24,0.0,0.0,0.0,AVOID - Poor risk-adjusted score
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,57,93.3,-0.009,0.0,8.65,0.093,0.16,29.3,23.95,0.03,0.03,0.0,AVOID - Poor risk-adjusted score
